longitude,latitude,YR,MO,X,Y,TOT,CR
-73.88528673076989,40.76032382604519,2015.0,1.0,1016029.0,216304.0,1.0,GRAND LARCENY
-73.88728513452347,40.75047489874752,2015.0,1.0,1015480.0,212715.0,1.0,GRAND LARCENY
-73.88706542250081,40.75446829330797,2015.0,1.0,1015539.0,214170.0,1.0,GRAND LARCENY
-73.94193185333482,40.76286402111961,2015.0,1.0,1000336.0,217214.0,1.0,GRAND LARCENY
-73.89322001697406,40.75186665182139,2015.0,1.0,1013835.0,213220.0,1.0,GRAND LARCENY
-73.92750914445247,40.744186078254316,2015.0,1.0,1004337.0,210412.0,1.0,GRAND LARCENY
-73.83472347154317,40.75962285470431,2015.0,1.0,1030037.0,216071.0,1.0,GRAND LARCENY
-73.8936815634696,40.75440322633201,2015.0,1.0,1013706.0,214144.0,1.0,GRAND LARCENY
-73.98121559343225,40.68151425836558,2015.0,1.0,989460.0,187571.0,1.0,FELONY ASSAULT
-74.14486143259204,40.55108521916101,2015.0,1.0,943993.0,140085.0,1.0,GRAND LARCENY
-74.16982284200164,40.56066884601819,2015.0,1.0,937063.0,143589.0,1.0,GRAND LARCENY
-74.0769115474657,40.63777396246118,2015.0,1.0,962904.0,171644.0,1.0,GRAND LARCENY
-74.13778640977765,40.5578077363997,2015.0,1.0,945963.0,142531.0,1.0,GRAND LARCENY
-74.16305823615608,40.54207155331558,2015.0,1.0,938930.0,136810.0,1.0,GRAND LARCENY
-73.90281158013151,40.81251185449972,2015.0,1.0,1011153.0,235312.0,1.0,GRAND LARCENY
-73.88577614142416,40.855925842511425,2015.0,1.0,1015848.0,251135.0,1.0,GRAND LARCENY
-73.85851489727813,40.89727464789,2015.0,1.0,1023365.0,266211.0,1.0,GRAND LARCENY
-73.9229494775853,40.64579688028439,2015.0,1.0,1005632.0,174567.0,1.0,GRAND LARCENY
-73.92908597477148,40.625739171635935,2015.0,1.0,1003935.0,167258.0,1.0,GRAND LARCENY
-73.9458441997607,40.67497871879052,2015.0,1.0,999272.0,185194.0,1.0,FELONY ASSAULT
-73.94871210327742,40.71007739880095,2015.0,1.0,998469.0,197981.0,1.0,GRAND LARCENY
-74.00733642308727,40.675402946674,2015.0,1.0,982215.0,185344.0,1.0,GRAND LARCENY
-73.984338520255,40.66358585085875,2015.0,1.0,988595.0,181039.0,1.0,GRAND LARCENY
-73.96613365891506,40.710555941660246,2015.0,1.0,993639.0,198153.0,1.0,GRAND LARCENY
-73.97709379728903,40.64175263926103,2015.0,1.0,990607.0,173085.0,1.0,GRAND LARCENY
-73.92446905716268,40.60857578125488,2015.0,1.0,1005222.0,161006.0,1.0,GRAND LARCENY
-74.02369984018027,40.63417137766209,2015.0,1.0,977672.0,170323.0,1.0,GRAND LARCENY
-73.9847685337317,40.69042705569329,2015.0,1.0,988474.0,190818.0,1.0,GRAND LARCENY
-73.87684537893135,40.667599736736896,2015.0,1.0,1018415.0,182525.0,1.0,GRAND LARCENY
-74.00326156966656,40.653612339541404,2015.0,1.0,983345.0,177405.0,1.0,GRAND LARCENY
-73.98167954531844,40.685705600084134,2015.0,1.0,989331.0,189098.0,1.0,FELONY ASSAULT
-73.996280296842,40.72600837103333,2015.0,1.0,985281.0,203781.0,2.0,GRAND LARCENY
-73.97647552472735,40.7397160762217,2015.0,1.0,990769.0,208776.0,1.0,GRAND LARCENY
-73.99234756073575,40.727482111129156,2015.0,1.0,986371.0,204318.0,1.0,GRAND LARCENY
-73.99100687413616,40.716612771074516,2015.0,1.0,986743.0,200358.0,1.0,GRAND LARCENY
-73.95401444242712,40.82502662879842,2015.0,1.0,996977.0,239860.0,1.0,GRAND LARCENY
-73.99523191295073,40.75542383177747,2015.0,1.0,985571.0,214498.0,1.0,GRAND LARCENY
-73.99709158487931,40.737014861187774,2015.0,1.0,985056.0,207791.0,1.0,GRAND LARCENY
-73.98016634118234,40.7544697962258,2015.0,1.0,989745.0,214151.0,1.0,GRAND LARCENY
-73.97742317323512,40.75453790989767,2015.0,1.0,990505.0,214176.0,1.0,GRAND LARCENY
-73.99916662704817,40.72260218401604,2015.0,1.0,984481.0,202540.0,2.0,GRAND LARCENY
-73.97914631536649,40.68070968348731,2015.0,1.0,990034.0,187278.0,1.0,FELONY ASSAULT
-73.99095107258643,40.755640409937946,2015.0,1.0,986757.0,214577.0,1.0,GRAND LARCENY
-73.9222421632049,40.869303654974516,2015.0,1.0,1005756.0,255998.0,1.0,GRAND LARCENY
-73.93593572759734,40.84934163010143,2015.0,1.0,1001974.0,248722.0,1.0,GRAND LARCENY
-73.95280219765147,40.766453620630934,2015.0,1.0,997324.0,218520.0,1.0,GRAND LARCENY
-74.0043802421891,40.730583856104765,2015.0,1.0,983036.0,205448.0,2.0,GRAND LARCENY
-73.97878826962686,40.77487945129128,2015.0,1.0,990125.0,221587.0,1.0,GRAND LARCENY
-73.9952296456297,40.736682684025,2015.0,1.0,985572.0,207670.0,3.0,GRAND LARCENY
-73.96228384236696,40.75716341414891,2015.0,1.0,994699.0,215134.0,1.0,GRAND LARCENY
-73.98219309418664,40.74744082937998,2015.0,1.0,989184.0,211590.0,2.0,GRAND LARCENY
-74.00351205046816,40.756428453710804,2015.0,1.0,983277.0,214864.0,2.0,GRAND LARCENY
-73.87766429448048,40.667246533871165,2015.0,1.0,1018188.0,182396.0,1.0,FELONY ASSAULT
-73.98249885575424,40.75126705493836,2015.0,1.0,989099.0,212984.0,2.0,GRAND LARCENY
-73.94575397289829,40.830229763406614,2015.0,1.0,999262.0,241757.0,1.0,GRAND LARCENY
-73.97512484969656,40.732884101929535,2015.0,1.0,991144.0,206287.0,1.0,GRAND LARCENY
-73.95618830760034,40.78309630449813,2015.0,1.0,996383.0,224583.0,1.0,GRAND LARCENY
-74.00090932025667,40.73624361876755,2015.0,1.0,983998.0,207510.0,1.0,GRAND LARCENY
-73.99654587656951,40.75305516287044,2015.0,1.0,985207.0,213635.0,1.0,GRAND LARCENY
-73.97905155479174,40.78725276535193,2015.0,1.0,990051.0,226095.0,1.0,GRAND LARCENY
-73.99469409050363,40.75559947197251,2015.0,1.0,985720.0,214562.0,1.0,GRAND LARCENY
-73.97761003291164,40.78922046723247,2015.0,1.0,990450.0,226812.0,1.0,GRAND LARCENY
-73.93984733707327,40.78864976399639,2015.0,1.0,1000907.0,226609.0,1.0,GRAND LARCENY
-73.90875769167606,40.84687505702278,2015.0,1.0,1009494.0,247830.0,1.0,ROBBERY
-74.00099086114375,40.638559985554025,2015.0,1.0,983975.0,171921.0,1.0,FELONY ASSAULT
-73.90328656938988,40.70938396432771,2015.0,1.0,1011063.0,197739.0,1.0,GRAND LARCENY
-73.76009202449583,40.74690140893171,2015.0,1.0,1050725.0,211484.0,1.0,GRAND LARCENY
-73.9522506794798,40.75020450435389,2015.0,1.0,997480.0,212600.0,1.0,GRAND LARCENY
-73.91910934875962,40.74584380409419,2015.0,1.0,1006664.0,211018.0,1.0,GRAND LARCENY
-73.89089872755834,40.71913601327791,2015.0,1.0,1014493.0,201296.0,1.0,GRAND LARCENY
-73.73013335512614,40.75766867817781,2015.0,1.0,1059014.0,215431.0,1.0,GRAND LARCENY
-73.72442874549782,40.76500014210886,2015.0,1.0,1060586.0,218107.0,1.0,GRAND LARCENY
-73.8556561676125,40.75123558338836,2015.0,1.0,1024243.0,213005.0,1.0,GRAND LARCENY
-73.89241422452032,40.705509686236326,2015.0,1.0,1014079.0,196331.0,1.0,GRAND LARCENY
-73.89533597928545,40.7007337403397,2015.0,1.0,1013271.0,194590.0,1.0,GRAND LARCENY
-73.99013990964596,40.74911059082947,2015.0,1.0,986982.0,212198.0,1.0,GRAND LARCENY
-73.9119702979458,40.56055205402126,2015.0,1.0,1008710.0,143513.0,1.0,GRAND LARCENY
-74.08879207083605,40.60613166704655,2015.0,1.0,959595.0,160119.0,1.0,GRAND LARCENY
-74.1136775351236,40.64203085281534,2015.0,1.0,952702.0,173206.0,1.0,GRAND LARCENY
-73.92514780723776,40.82551378746741,2015.0,1.0,1004966.0,240043.0,1.0,GRAND LARCENY
-73.8947147569198,40.817771866832175,2015.0,1.0,1013392.0,237231.0,1.0,GRAND LARCENY
-73.89339918820136,40.82033697174861,2015.0,1.0,1013755.0,238166.0,1.0,GRAND LARCENY
-73.85454191798088,40.83342249090659,2015.0,1.0,1024502.0,242949.0,1.0,GRAND LARCENY
-73.88643020220931,40.817958879641296,2015.0,1.0,1015685.0,237302.0,1.0,GRAND LARCENY
-73.85802531802875,40.81657974406501,2015.0,1.0,1023548.0,236811.0,1.0,GRAND LARCENY
-73.88800633789944,40.82813783907633,2015.0,2.0,1015244.0,241010.0,1.0,GRAND LARCENY
-73.96406995354195,40.76499473826899,2015.0,1.0,994203.0,217987.0,1.0,GRAND LARCENY
-73.86288732573719,40.82923604330301,2015.0,2.0,1022195.0,241420.0,1.0,GRAND LARCENY
-73.93003734200173,40.83506297374405,2015.0,2.0,1003610.0,243521.0,1.0,GRAND LARCENY
-73.89543747420794,40.81767645925707,2015.0,2.0,1013192.0,237196.0,1.0,GRAND LARCENY
-73.91712374660791,40.82182488880323,2015.0,1.0,1007188.0,238701.0,1.0,GRAND LARCENY
-73.95462889726534,40.655148749124265,2015.0,2.0,996839.0,177968.0,1.0,GRAND LARCENY
-74.02819161183152,40.623185716680915,2015.0,1.0,976424.0,166321.0,1.0,GRAND LARCENY
-73.97063681914413,40.625051881162676,2015.0,1.0,992401.0,167001.0,1.0,GRAND LARCENY
-73.91421879555061,40.6564981012281,2015.0,1.0,1008051.0,178468.0,1.0,GRAND LARCENY
-73.94328794386995,40.63710499166475,2015.0,1.0,999990.0,171396.0,1.0,GRAND LARCENY
-74.00482382808028,40.627978731020754,2015.0,2.0,982911.0,168066.0,1.0,GRAND LARCENY
-73.98282417098866,40.7493869517992,2015.0,1.0,989009.0,212299.0,1.0,GRAND LARCENY
-74.02405981294729,40.63329297076299,2015.0,1.0,977572.0,170003.0,1.0,GRAND LARCENY
-74.00682441176225,40.63935028576494,2015.0,1.0,982356.0,172209.0,1.0,GRAND LARCENY
-73.97211925939774,40.67235859133714,2015.0,1.0,991984.0,184236.0,1.0,GRAND LARCENY
-74.02594449705236,40.62504172432094,2015.0,1.0,977048.0,166997.0,1.0,GRAND LARCENY
-73.90892377930666,40.67013009825903,2015.0,1.0,1009515.0,183436.0,1.0,GRAND LARCENY
-73.9320338538611,40.68835216004248,2015.0,1.0,1003099.0,190069.0,1.0,GRAND LARCENY
-73.9961314314511,40.68010491332512,2015.0,2.0,985323.0,187057.0,1.0,GRAND LARCENY
-73.97468441563805,40.7619810876746,2015.0,1.0,991263.0,216888.0,2.0,GRAND LARCENY
-73.9873505304403,40.76567759765899,2015.0,1.0,987754.0,218234.0,1.0,GRAND LARCENY
-73.9890887925237,40.73236202360869,2015.0,2.0,987274.0,206096.0,1.0,GRAND LARCENY
-73.93645321558307,40.82222142177952,2015.0,1.0,1001838.0,238841.0,1.0,GRAND LARCENY
-73.96430323354097,40.76754742027469,2015.0,1.0,994138.0,218917.0,1.0,GRAND LARCENY
-73.97889103862333,40.72403576040931,2015.0,2.0,990101.0,203063.0,1.0,GRAND LARCENY
-73.96739018569303,40.752172279810935,2015.0,1.0,993285.0,213315.0,1.0,GRAND LARCENY
-73.9732732246958,40.75237690633834,2015.0,1.0,991655.0,213389.0,1.0,GRAND LARCENY
-73.98109595985838,40.74741320704946,2015.0,2.0,989488.0,211580.0,1.0,GRAND LARCENY
-74.00178628590717,40.74076147054389,2015.0,2.0,983755.0,209156.0,1.0,GRAND LARCENY
-73.9857286138964,40.770450511833516,2015.0,2.0,988203.0,219973.0,1.0,GRAND LARCENY
-73.98866160905098,40.71947534851918,2015.0,2.0,987393.0,201401.0,1.0,GRAND LARCENY
-73.96187563214035,40.776661920868925,2015.0,2.0,994809.0,222238.0,1.0,GRAND LARCENY
-73.97019512532403,40.79938526654914,2015.0,1.0,992502.0,230516.0,1.0,GRAND LARCENY
-73.95864859630016,40.775302162964906,2015.0,1.0,995703.0,221743.0,1.0,GRAND LARCENY
-73.93925661234064,40.846354441931176,2015.0,1.0,1001056.0,247633.0,1.0,GRAND LARCENY
-74.00411559641896,40.71028088393996,2015.0,1.0,983109.0,198051.0,1.0,GRAND LARCENY
-73.9731644255253,40.76262850296405,2015.0,2.0,991684.0,217124.0,2.0,GRAND LARCENY
-73.98257905282404,40.762031957342806,2015.0,1.0,989076.0,216906.0,2.0,GRAND LARCENY
-73.9887862567908,40.729073777888686,2015.0,2.0,987358.0,204898.0,2.0,GRAND LARCENY
-73.98939306628924,40.7475871891429,2015.0,1.0,987189.0,211643.0,1.0,GRAND LARCENY
-73.96338918782224,40.76879873517694,2015.0,1.0,994391.0,219373.0,1.0,GRAND LARCENY
-73.98239202866657,40.7184727231323,2015.0,1.0,989131.0,201036.0,1.0,GRAND LARCENY
-73.97924616943065,40.71899095859921,2015.0,2.0,990003.0,201225.0,1.0,GRAND LARCENY
-73.97334805084922,40.76381976384587,2015.0,1.0,991633.0,217558.0,2.0,GRAND LARCENY
-73.95895029724277,40.772014074202154,2015.0,1.0,995620.0,220545.0,1.0,GRAND LARCENY
-73.86282385773775,40.6794907218516,2015.0,1.0,1022298.0,186863.0,1.0,GRAND LARCENY
-73.85766539882401,40.675740579633626,2015.0,2.0,1023731.0,185499.0,1.0,GRAND LARCENY
-73.81585280975897,40.70058461266468,2015.0,1.0,1035310.0,194572.0,1.0,GRAND LARCENY
-73.83433681031735,40.70028881828197,2015.0,2.0,1030185.0,194454.0,1.0,GRAND LARCENY
-73.88659060078307,40.73443662572198,2015.0,1.0,1015680.0,206872.0,1.0,GRAND LARCENY
-73.85784407502544,40.69170441515466,2015.0,1.0,1023672.0,191315.0,1.0,GRAND LARCENY
-73.83760678888343,40.69777652304166,2015.0,1.0,1029280.0,193537.0,1.0,GRAND LARCENY
-73.84647396870078,40.67933282902149,2015.0,2.0,1026833.0,186813.0,1.0,GRAND LARCENY
-73.80781307503207,40.70088437306818,2015.0,1.0,1037539.0,194686.0,1.0,GRAND LARCENY
-73.89222863550138,40.748915122714514,2015.0,1.0,1014111.0,212145.0,1.0,GRAND LARCENY
-73.93983028549407,40.83548843940308,2015.0,1.0,1000900.0,243674.0,1.0,GRAND LARCENY
-73.8356841519168,40.686256722763176,2015.0,2.0,1029821.0,189341.0,1.0,GRAND LARCENY
-74.10847751492888,40.56640845253188,2015.0,2.0,954111.0,145653.0,1.0,GRAND LARCENY
-74.12294700575029,40.5745212518266,2015.0,2.0,950095.0,148614.0,1.0,GRAND LARCENY
-73.86335620226657,40.83669948117836,2015.0,2.0,1022061.0,244139.0,1.0,GRAND LARCENY
-73.91471975813305,40.83975984471655,2015.0,2.0,1007847.0,245236.0,1.0,GRAND LARCENY
-73.88474902099297,40.83534499623963,2015.0,2.0,1016142.0,243637.0,1.0,GRAND LARCENY
-73.87298714523254,40.83102618534621,2015.0,2.0,1019399.0,242068.0,1.0,GRAND LARCENY
-73.86317443805558,40.83897737765891,2015.0,2.0,1022110.0,244969.0,1.0,GRAND LARCENY
-73.95319568716522,40.63803718935352,2015.0,2.0,997240.0,171734.0,1.0,GRAND LARCENY
-73.92487680706004,40.69109797087822,2015.0,2.0,1005083.0,191071.0,1.0,GRAND LARCENY
-73.98552226363108,40.739835593148925,2015.0,1.0,988262.0,208819.0,2.0,GRAND LARCENY
-73.9766823159202,40.60252399983911,2015.0,2.0,990725.0,158793.0,1.0,GRAND LARCENY
-73.91702518500392,40.692239891698264,2015.0,2.0,1007260.0,191489.0,1.0,GRAND LARCENY
-73.90115147858629,40.62652826111956,2015.0,2.0,1011689.0,167553.0,1.0,GRAND LARCENY
-73.93229010170714,40.62420402025408,2015.0,2.0,1003046.0,166698.0,1.0,GRAND LARCENY
-73.92368966590092,40.67287189333893,2015.0,2.0,1005418.0,184431.0,1.0,GRAND LARCENY
-73.98716056063934,40.702441195221105,2015.0,2.0,987810.0,195195.0,1.0,GRAND LARCENY
-73.95479445980297,40.67143358840427,2015.0,2.0,996790.0,183901.0,1.0,GRAND LARCENY
-73.9823111843093,40.696865931354914,2015.0,2.0,989155.0,193164.0,1.0,GRAND LARCENY
-73.9936712926441,40.61752923852458,2015.0,2.0,986007.0,164259.0,1.0,GRAND LARCENY
-73.99070284445351,40.62042479247715,2015.0,2.0,986831.0,165314.0,1.0,GRAND LARCENY
-73.99319105824159,40.734923194739594,2015.0,1.0,986137.0,207029.0,1.0,GRAND LARCENY
-73.95571399373377,40.622145857052466,2015.0,2.0,996544.0,165944.0,2.0,GRAND LARCENY
-73.95517882309734,40.68418870490861,2015.0,2.0,996681.0,188548.0,1.0,GRAND LARCENY
-73.95695640168152,40.61712884868308,2015.0,2.0,996200.0,164116.0,1.0,GRAND LARCENY
-73.95550975120985,40.604304616614364,2015.0,2.0,996604.0,159444.0,1.0,GRAND LARCENY
-73.97440378632145,40.69379304892275,2015.0,2.0,991348.0,192045.0,1.0,GRAND LARCENY
-73.95087070374436,40.678521734354035,2015.0,2.0,997877.0,186484.0,1.0,GRAND LARCENY
-73.94433075324359,40.70869749207315,2015.0,2.0,999684.0,197479.0,1.0,GRAND LARCENY
-73.91113082956221,40.67216844925487,2015.0,2.0,1008902.0,184178.0,1.0,GRAND LARCENY
-74.01327691674001,40.70786754506774,2015.0,2.0,980569.0,197172.0,1.0,GRAND LARCENY
-73.9862550472414,40.756183404912,2015.0,2.0,988058.0,214775.0,2.0,GRAND LARCENY
-73.89173670129625,40.869512365854675,2015.0,1.0,1014193.0,256083.0,1.0,ROBBERY
-73.98163763799606,40.72004535244899,2015.0,1.0,989340.0,201609.0,1.0,GRAND LARCENY
-73.93352094072414,40.84960924488047,2015.0,2.0,1002642.0,248820.0,1.0,GRAND LARCENY
-73.94395365308758,40.792560331766516,2015.0,2.0,999769.0,228033.0,1.0,GRAND LARCENY
-73.98649567381857,40.74434533696606,2015.0,2.0,987992.0,210462.0,3.0,GRAND LARCENY
-73.95339506048238,40.77560756853079,2015.0,2.0,997158.0,221855.0,1.0,GRAND LARCENY
-73.99125982493469,40.713286140244946,2015.0,2.0,986673.0,199146.0,1.0,GRAND LARCENY
-73.97548111346327,40.784499093741765,2015.0,2.0,991040.0,225092.0,1.0,GRAND LARCENY
-73.97371646180386,40.763312071143,2015.0,2.0,991531.0,217373.0,3.0,GRAND LARCENY
-73.9547827091026,40.77915981102409,2015.0,2.0,996773.0,223149.0,3.0,GRAND LARCENY
-73.97037884256609,40.79236155267713,2015.0,2.0,992452.0,227957.0,1.0,GRAND LARCENY
-73.9871464110822,40.71971123862804,2015.0,2.0,987813.0,201487.0,1.0,GRAND LARCENY
-73.9889875785712,40.77714254086978,2015.0,1.0,987300.0,222411.0,1.0,GRAND LARCENY
-73.98616627828346,40.74911292687772,2015.0,2.0,988083.0,212199.0,6.0,GRAND LARCENY
-73.96833181287553,40.760593421191636,2015.0,2.0,993023.0,216383.0,1.0,GRAND LARCENY
-74.00292653395039,40.73875777849571,2015.0,2.0,983439.0,208426.0,1.0,GRAND LARCENY
-73.98412516264679,40.75737160568689,2015.0,2.0,988648.0,215208.0,1.0,GRAND LARCENY
-73.9821820920382,40.77508313664874,2015.0,2.0,989185.0,221661.0,2.0,GRAND LARCENY
-73.97832426373458,40.78059665110377,2015.0,2.0,990253.0,223670.0,1.0,GRAND LARCENY
-73.98309891863919,40.71914529517809,2015.0,2.0,988935.0,201281.0,1.0,GRAND LARCENY
-73.98412609629422,40.723161023415514,2015.0,2.0,988650.0,202744.0,1.0,GRAND LARCENY
-73.98048984648952,40.74672417400251,2015.0,2.0,989656.0,211329.0,1.0,GRAND LARCENY
-73.98806255168788,40.720655534385145,2015.0,2.0,987559.0,201831.0,5.0,GRAND LARCENY
-74.01010408383557,40.71591276500174,2015.0,1.0,981449.0,200103.0,1.0,GRAND LARCENY
-73.9553383100178,40.77983523276684,2015.0,2.0,996619.0,223395.0,1.0,GRAND LARCENY
-73.98216852898278,40.771800427575606,2015.0,2.0,989189.0,220465.0,2.0,GRAND LARCENY
-73.94530904315666,40.7824411528429,2015.0,2.0,999396.0,224346.0,1.0,GRAND LARCENY
-73.97097208699944,40.79014670579919,2015.0,2.0,992288.0,227150.0,1.0,GRAND LARCENY
-73.97944551434013,40.762753308244065,2015.0,2.0,989944.0,217169.0,1.0,GRAND LARCENY
-73.9790265686486,40.763398247232516,2015.0,2.0,990060.0,217404.0,1.0,GRAND LARCENY
-73.80364257754962,40.70747302028821,2015.0,2.0,1038690.0,197089.0,1.0,GRAND LARCENY
-73.9032091130771,40.69317330212175,2015.0,2.0,1011091.0,191833.0,1.0,GRAND LARCENY
-73.82896901785932,40.75986148260766,2015.0,2.0,1031631.0,216161.0,4.0,GRAND LARCENY
-73.8283348025997,40.78464832196086,2015.0,2.0,1031789.0,225192.0,1.0,GRAND LARCENY
-73.98568082972639,40.7576160918442,2015.0,1.0,988217.0,215297.0,2.0,GRAND LARCENY
-73.76475392633581,40.69197447109339,2015.0,2.0,1049487.0,191469.0,1.0,GRAND LARCENY
-73.80413647890362,40.69527883664228,2015.0,2.0,1038563.0,192646.0,1.0,GRAND LARCENY
-73.80934607579303,40.70584672494704,2015.0,2.0,1037110.0,196493.0,1.0,GRAND LARCENY
-73.78091159350535,40.705433806411214,2015.0,2.0,1044994.0,196361.0,1.0,GRAND LARCENY
-73.76893083618535,40.67500096994155,2015.0,2.0,1048345.0,185282.0,1.0,GRAND LARCENY
-73.80040894811394,40.7032816822634,2015.0,2.0,1039590.0,195564.0,1.0,GRAND LARCENY
-73.8475426333377,40.66764423399452,2015.0,2.0,1026544.0,182554.0,1.0,GRAND LARCENY
-73.77170917207202,40.65850211276161,2015.0,2.0,1047590.0,179269.0,1.0,GRAND LARCENY
-73.82156398319302,40.76717323851268,2015.0,2.0,1033677.0,218829.0,1.0,GRAND LARCENY
-73.7996760041832,40.70354665190026,2015.0,2.0,1039793.0,195661.0,1.0,GRAND LARCENY
-73.94002224234653,40.802947150610734,2015.0,1.0,1000855.0,231818.0,1.0,GRAND LARCENY
-73.77550649279867,40.71464856957848,2015.0,2.0,1046484.0,199722.0,1.0,GRAND LARCENY
-74.0950736549369,40.583912973725646,2015.0,2.0,957842.0,152026.0,1.0,GRAND LARCENY
-74.16677978888741,40.53682086262028,2015.0,2.0,937892.0,134899.0,1.0,GRAND LARCENY
-74.0789161367507,40.593147740695144,2015.0,2.0,962333.0,155386.0,1.0,GRAND LARCENY
-73.82849584115426,40.838486382026716,2015.0,2.0,1031706.0,244807.0,1.0,GRAND LARCENY
-73.86363999502156,40.81284546244744,2015.0,2.0,1021996.0,235448.0,1.0,GRAND LARCENY
-73.91638754998777,40.87864524333146,2015.0,2.0,1007372.0,259403.0,1.0,GRAND LARCENY
-73.8569191648682,40.811838237784585,2015.0,2.0,1023857.0,235084.0,1.0,GRAND LARCENY
-73.86655728923226,40.85871853515737,2015.0,2.0,1021163.0,252160.0,1.0,GRAND LARCENY
-73.87950883871086,40.87535468184849,2015.0,2.0,1017572.0,258216.0,1.0,GRAND LARCENY
-73.80212533249168,40.683966915437416,2015.0,1.0,1039130.0,188526.0,1.0,GRAND LARCENY
-73.85092631415804,40.83427697013564,2015.0,2.0,1025502.0,243262.0,1.0,GRAND LARCENY
-73.8887884776492,40.86606771121245,2015.0,2.0,1015010.0,254829.0,1.0,GRAND LARCENY
-73.91892190790679,40.82572641077397,2015.0,2.0,1006689.0,240122.0,1.0,GRAND LARCENY
-73.89558383712627,40.86024706303793,2015.0,2.0,1013133.0,252706.0,2.0,GRAND LARCENY
-73.89957548368665,40.86468604147177,2015.0,2.0,1012027.0,254322.0,1.0,GRAND LARCENY
-73.86666122938882,40.855559501168834,2015.0,2.0,1021136.0,251009.0,1.0,GRAND LARCENY
-73.88332455406841,40.87279780241689,2015.0,2.0,1016518.0,257283.0,1.0,GRAND LARCENY
-73.90398655459133,40.851957124806304,2015.0,2.0,1010812.0,249683.0,1.0,GRAND LARCENY
-73.8457933455838,40.819316990911396,2015.0,2.0,1026932.0,237814.0,1.0,GRAND LARCENY
-73.91771099073111,40.82318668957329,2015.0,2.0,1007025.0,239197.0,2.0,GRAND LARCENY
-73.75451234408692,40.67838562156806,2015.0,1.0,1052341.0,186526.0,1.0,GRAND LARCENY
-73.85656128241882,40.83541768330122,2015.0,2.0,1023942.0,243675.0,1.0,GRAND LARCENY
-73.97333402128248,40.69066376917788,2015.0,2.0,991645.0,190905.0,1.0,GRAND LARCENY
-73.91717626333057,40.660609206639656,2015.0,2.0,1007229.0,179965.0,1.0,GRAND LARCENY
-73.9585781197597,40.70866507382538,2015.0,2.0,995734.0,197465.0,1.0,GRAND LARCENY
-73.93251429662963,40.5841740326344,2015.0,2.0,1002995.0,152114.0,1.0,GRAND LARCENY
-73.9366021615907,40.66967383400013,2015.0,2.0,1001837.0,183263.0,1.0,GRAND LARCENY
-73.93432469635503,40.70549456744904,2015.0,2.0,1002459.0,196314.0,1.0,GRAND LARCENY
-73.91483972445403,40.69804622712918,2015.0,2.0,1007864.0,193605.0,1.0,GRAND LARCENY
-74.01418581834162,40.67382131562613,2015.0,2.0,980315.0,184768.0,1.0,GRAND LARCENY
-73.95201607168569,40.66002790925929,2015.0,2.0,997563.0,179746.0,1.0,GRAND LARCENY
-73.76558085089742,40.60241629759864,2015.0,1.0,1049345.0,158840.0,1.0,GRAND LARCENY
-73.94179559555756,40.650281960818354,2015.0,2.0,1000401.0,176197.0,1.0,GRAND LARCENY
-73.88880682581402,40.67778681140857,2015.0,2.0,1015092.0,186232.0,1.0,GRAND LARCENY
-73.96569332562636,40.59895849791899,2015.0,2.0,993777.0,157495.0,1.0,GRAND LARCENY
-73.97138597246538,40.64219876069533,2015.0,2.0,992191.0,173248.0,1.0,GRAND LARCENY
-73.93258384330959,40.618706374050866,2015.0,2.0,1002966.0,164695.0,1.0,GRAND LARCENY
-73.95692975143187,40.65284950642298,2015.0,2.0,996201.0,177130.0,1.0,GRAND LARCENY
-73.94851652616873,40.58968838876644,2015.0,2.0,998549.0,154120.0,1.0,GRAND LARCENY
-73.91669052858684,40.70033397331644,2015.0,2.0,1007350.0,194438.0,1.0,GRAND LARCENY
-73.94678483934568,40.67986211166586,2015.0,2.0,999010.0,186973.0,1.0,GRAND LARCENY
-73.94692277706922,40.62432973308945,2015.0,2.0,998984.0,166741.0,1.0,GRAND LARCENY
-73.81329094914221,40.69072949122147,2015.0,1.0,1036028.0,190983.0,1.0,GRAND LARCENY
-73.97155774685002,40.60271223684712,2015.0,2.0,992148.0,158862.0,1.0,GRAND LARCENY
-73.97094089087494,40.69614174825981,2015.0,2.0,992308.0,192901.0,1.0,GRAND LARCENY
-73.99153339527916,40.689412187379745,2015.0,2.0,986598.0,190448.0,2.0,GRAND LARCENY
-73.97442286548919,40.644057695776674,2015.0,2.0,991348.0,173925.0,1.0,GRAND LARCENY
-73.98401556197793,40.77788852678812,2015.0,2.0,988677.0,222683.0,1.0,GRAND LARCENY
-73.99387895206848,40.74906967899691,2015.0,2.0,985946.0,212183.0,2.0,GRAND LARCENY
-73.93819052083842,40.8228509064368,2015.0,2.0,1001357.0,239070.0,1.0,GRAND LARCENY
-73.98074049046548,40.74110571268205,2015.0,2.0,989587.0,209282.0,1.0,GRAND LARCENY
-73.95559929136027,40.80540249790939,2015.0,2.0,996542.0,232710.0,1.0,GRAND LARCENY
-73.96645212880065,40.80163491405192,2015.0,2.0,993538.0,231336.0,1.0,GRAND LARCENY
-73.81547930011851,40.78210878431451,2015.0,1.0,1035351.0,224274.0,1.0,GRAND LARCENY
-73.98134787417945,40.74997409824048,2015.0,2.0,989418.0,212513.0,1.0,GRAND LARCENY
-73.98656309658033,40.73213119720805,2015.0,2.0,987974.0,206012.0,1.0,GRAND LARCENY
