longitude,latitude,YR,MO,X,Y,TOT,CR
-73.75386010327365,40.679276283055515,2015.0,1.0,1052521.0,186851.0,1.0,GRAND LARCENY
-73.94687922457328,40.76504847890268,2015.0,1.0,998965.0,218009.0,1.0,GRAND LARCENY
-73.92179111824402,40.76708175761782,2015.0,1.0,1005914.0,218755.0,1.0,GRAND LARCENY
-73.91540648703553,40.75728674456003,2015.0,1.0,1007686.0,215188.0,1.0,GRAND LARCENY
-73.89051333323178,40.85711340244456,2015.0,3.0,1014537.0,251566.0,1.0,BURGLARY
-73.91604228262293,40.7626065254633,2015.0,1.0,1007508.0,217126.0,1.0,GRAND LARCENY
-73.87029446823418,40.75902886987639,2015.0,1.0,1020183.0,215838.0,1.0,GRAND LARCENY
-73.88700541651141,40.75154233226936,2015.0,1.0,1015557.0,213104.0,1.0,GRAND LARCENY
-73.88194695153643,40.76280444676877,2015.0,1.0,1016953.0,217209.0,1.0,GRAND LARCENY
-73.87026400341703,40.75057775406372,2015.0,1.0,1020196.0,212759.0,2.0,GRAND LARCENY
-73.87853864643047,40.74927753085679,2015.0,1.0,1017904.0,212282.0,1.0,GRAND LARCENY
-73.85357862746629,40.7522512637784,2015.0,1.0,1024818.0,213376.0,1.0,GRAND LARCENY
-74.11297967541437,40.63847429509738,2015.0,1.0,952894.0,171910.0,1.0,GRAND LARCENY
-74.0808942463356,40.635860857118345,2015.0,1.0,961798.0,170948.0,1.0,GRAND LARCENY
-74.09596706766244,40.64193171531676,2015.0,1.0,957617.0,173164.0,1.0,GRAND LARCENY
-73.86484732723586,40.853400052155806,2015.0,3.0,1021639.0,250223.0,4.0,BURGLARY
-74.14906476625337,40.62383911692461,2015.0,1.0,942870.0,166593.0,1.0,GRAND LARCENY
-74.1466100430748,40.608383578130066,2015.0,1.0,943542.0,160961.0,1.0,GRAND LARCENY
-73.99812032849562,40.72518224390415,2015.0,2.0,984771.0,203480.0,2.0,GRAND LARCENY
-74.00312793316438,40.7242819363445,2015.0,2.0,983383.0,203152.0,1.0,GRAND LARCENY
-73.99818528956618,40.7244329261938,2015.0,2.0,984753.0,203207.0,2.0,GRAND LARCENY
-74.00138144792736,40.70853253520448,2015.0,2.0,983867.0,197414.0,1.0,GRAND LARCENY
-74.00710893933655,40.70583696594577,2015.0,2.0,982279.0,196432.0,1.0,GRAND LARCENY
-74.01588190634793,40.711325616454005,2015.0,2.0,979847.0,198432.0,1.0,GRAND LARCENY
-73.99906934415893,40.71369818249395,2015.0,2.0,984508.0,199296.0,1.0,GRAND LARCENY
-73.99916662704817,40.72260218401604,2015.0,2.0,984481.0,202540.0,1.0,GRAND LARCENY
-73.87176377868641,40.84143004060671,2015.0,3.0,1019732.0,245859.0,1.0,BURGLARY
-73.99735223079747,40.71594885984001,2015.0,2.0,984984.0,200116.0,1.0,GRAND LARCENY
-73.99366144013685,40.721284528520336,2015.0,2.0,986007.0,202060.0,4.0,GRAND LARCENY
-73.9987622950777,40.737267408508664,2015.0,2.0,984593.0,207883.0,1.0,GRAND LARCENY
-74.00205303991218,40.73145675320433,2015.0,2.0,983681.0,205766.0,1.0,GRAND LARCENY
-74.00005772800387,40.728607715412146,2015.0,2.0,984234.0,204728.0,5.0,GRAND LARCENY
-74.00465472042926,40.73433592468462,2015.0,2.0,982960.0,206815.0,1.0,GRAND LARCENY
-74.00306346651854,40.73457477158195,2015.0,2.0,983401.0,206902.0,1.0,GRAND LARCENY
-73.996280296842,40.72600837103333,2015.0,2.0,985281.0,203781.0,2.0,GRAND LARCENY
-73.98416994618646,40.72081426099735,2015.0,2.0,988638.0,201889.0,2.0,GRAND LARCENY
-73.98747790776822,40.72181376044962,2015.0,2.0,987721.0,202253.0,3.0,GRAND LARCENY
-73.86949864509195,40.84280260022541,2015.0,3.0,1020358.0,246360.0,1.0,BURGLARY
-73.98876133529458,40.727089316775476,2015.0,2.0,987365.0,204175.0,2.0,GRAND LARCENY
-73.99442939952674,40.72679055203583,2015.0,2.0,985794.0,204066.0,1.0,GRAND LARCENY
-73.98419370137103,40.72712995170387,2015.0,2.0,988631.0,204190.0,1.0,GRAND LARCENY
-73.9796873974057,40.72716767151973,2015.0,2.0,989880.0,204204.0,1.0,GRAND LARCENY
-73.98838171002436,40.73164282871976,2015.0,2.0,987470.0,205834.0,1.0,GRAND LARCENY
-73.99706598739573,40.7446974192696,2015.0,2.0,985063.0,210590.0,2.0,GRAND LARCENY
-74.00227008432388,40.74775234008355,2015.0,2.0,983621.0,211703.0,1.0,GRAND LARCENY
-73.9989498993106,40.73956202319843,2015.0,2.0,984541.0,208719.0,1.0,GRAND LARCENY
-74.00539522523843,40.74423072280006,2015.0,2.0,982755.0,210420.0,1.0,GRAND LARCENY
-74.00119459762308,40.748106428814566,2015.0,2.0,983919.0,211832.0,1.0,GRAND LARCENY
-73.85785192018389,40.84870917427124,2015.0,3.0,1023577.0,248517.0,1.0,BURGLARY
-74.00341741343955,40.741033164065755,2015.0,2.0,983303.0,209255.0,1.0,GRAND LARCENY
-73.99021640759621,40.74429905237741,2015.0,2.0,986961.0,210445.0,1.0,GRAND LARCENY
-73.99776270285456,40.73864525911283,2015.0,2.0,984870.0,208385.0,1.0,GRAND LARCENY
-73.98403536250372,40.7404804132468,2015.0,2.0,988674.0,209054.0,1.0,GRAND LARCENY
-73.98985996360828,40.73883147758031,2015.0,2.0,987060.0,208453.0,1.0,GRAND LARCENY
-73.98585080260733,40.73910278524674,2015.0,2.0,988171.0,208552.0,2.0,GRAND LARCENY
-73.98729370867493,40.741836725899006,2015.0,2.0,987771.0,209548.0,1.0,GRAND LARCENY
-73.98752166236275,40.738608923039706,2015.0,2.0,987708.0,208372.0,1.0,GRAND LARCENY
-73.98817162672877,40.736204588356394,2015.0,2.0,987528.0,207496.0,1.0,GRAND LARCENY
-73.98374877657902,40.73184812469021,2015.0,2.0,988754.0,205909.0,1.0,GRAND LARCENY
-73.9715594786466,40.691640482269854,2015.0,1.0,992137.0,191261.0,2.0,ROBBERY
-73.90740859080627,40.886488201392766,2015.0,3.0,1009852.0,262263.0,1.0,BURGLARY
-73.98739451178245,40.74311030127627,2015.0,2.0,987743.0,210012.0,1.0,GRAND LARCENY
-73.98970510029449,40.736860731602,2015.0,2.0,987103.0,207735.0,1.0,GRAND LARCENY
-73.97971136689684,40.75509277430043,2015.0,2.0,989871.0,214378.0,1.0,GRAND LARCENY
-73.98339930166507,40.74425161079334,2015.0,2.0,988850.0,210428.0,1.0,GRAND LARCENY
-73.98375924767039,40.74810254527329,2015.0,2.0,988750.0,211831.0,1.0,GRAND LARCENY
-73.98478716236528,40.75102035263332,2015.0,2.0,988465.0,212894.0,1.0,GRAND LARCENY
-73.99717043448933,40.74964620394969,2015.0,2.0,985034.0,212393.0,1.0,GRAND LARCENY
-73.98155207673668,40.75546087970902,2015.0,2.0,989361.0,214512.0,2.0,GRAND LARCENY
-73.98975647999156,40.75472905435056,2015.0,2.0,987088.0,214245.0,2.0,GRAND LARCENY
-73.98481899665528,40.75386665921741,2015.0,2.0,988456.0,213931.0,1.0,GRAND LARCENY
-73.88369407987989,40.876525470591716,2015.0,3.0,1016414.0,258641.0,1.0,BURGLARY
-73.98480226422775,40.74810543236649,2015.0,2.0,988461.0,211832.0,1.0,GRAND LARCENY
-73.97293678708893,40.754281681850955,2015.0,2.0,991748.0,214083.0,1.0,GRAND LARCENY
-73.97144585108737,40.7548824212979,2015.0,2.0,992161.0,214302.0,1.0,GRAND LARCENY
-73.97181298471017,40.748780938923716,2015.0,2.0,992060.0,212079.0,1.0,GRAND LARCENY
-73.96642476583895,40.75563038283875,2015.0,2.0,993552.0,214575.0,1.0,GRAND LARCENY
-73.9808102907916,40.74934546266962,2015.0,2.0,989567.0,212284.0,1.0,GRAND LARCENY
-73.9691841293428,40.75188457526724,2015.0,2.0,992788.0,213210.0,2.0,GRAND LARCENY
-73.97146476946186,40.75284856898129,2015.0,2.0,992156.0,213561.0,2.0,GRAND LARCENY
-73.97835803795337,40.74333951677684,2015.0,2.0,990247.0,210096.0,1.0,GRAND LARCENY
-73.97100972487384,40.75347151283042,2015.0,2.0,992282.0,213788.0,2.0,GRAND LARCENY
-73.90911608863435,40.86233076471962,2015.0,3.0,1009389.0,253461.0,1.0,BURGLARY
-73.97580355256702,40.751779110811206,2015.0,2.0,990954.0,213171.0,1.0,GRAND LARCENY
-73.97833917122873,40.75696993028125,2015.0,2.0,990251.0,215062.0,1.0,GRAND LARCENY
-73.97742317323512,40.75453790989767,2015.0,2.0,990505.0,214176.0,1.0,GRAND LARCENY
-73.97764678684645,40.755042986747476,2015.0,2.0,990443.0,214360.0,1.0,GRAND LARCENY
-73.97260517870811,40.76195041984016,2015.0,2.0,991839.0,216877.0,1.0,GRAND LARCENY
-73.97211396236797,40.76262550874304,2015.0,2.0,991975.0,217123.0,1.0,GRAND LARCENY
-73.98784068380314,40.770102172157934,2015.0,2.0,987618.0,219846.0,1.0,GRAND LARCENY
-73.94683974135924,40.77833299957516,2015.0,2.0,998973.0,222849.0,1.0,GRAND LARCENY
-73.9596487280228,40.775277814896015,2015.0,2.0,995426.0,221734.0,1.0,GRAND LARCENY
-73.96500666371186,40.76170682499493,2015.0,2.0,993944.0,216789.0,1.0,GRAND LARCENY
-73.89563691013812,40.86789384322566,2015.0,3.0,1013115.0,255492.0,1.0,BURGLARY
-73.9510308854121,40.77461024819906,2015.0,2.0,997813.0,221492.0,1.0,GRAND LARCENY
-73.96158838217522,40.76763163412209,2015.0,2.0,994890.0,218948.0,1.0,GRAND LARCENY
-73.98221480148806,40.77427893353815,2015.0,2.0,989176.0,221368.0,2.0,GRAND LARCENY
-73.98326667450347,40.76940443475939,2015.0,2.0,988885.0,219592.0,1.0,GRAND LARCENY
-73.98107484158956,40.77093566030144,2015.0,2.0,989492.0,220150.0,4.0,GRAND LARCENY
-73.98067946505365,40.77732808947681,2015.0,2.0,989601.0,222479.0,1.0,GRAND LARCENY
-73.94219987973763,40.790948308466625,2015.0,2.0,1000255.0,227446.0,1.0,GRAND LARCENY
-73.94826199473486,40.78809117847017,2015.0,2.0,998577.0,226404.0,1.0,GRAND LARCENY
-73.93477828901005,40.79484461007744,2015.0,2.0,1002309.0,228867.0,1.0,GRAND LARCENY
-73.96914522852893,40.79690924571873,2015.0,2.0,992793.0,229614.0,1.0,GRAND LARCENY
-73.88235414141805,40.881747261942984,2015.0,3.0,1016782.0,260544.0,1.0,BURGLARY
-73.96659803741778,40.791586504975896,2015.0,2.0,993499.0,227675.0,1.0,GRAND LARCENY
-73.9735951300176,40.787086960438764,2015.0,2.0,991562.0,226035.0,1.0,GRAND LARCENY
-73.75068641948442,40.71522055713388,2015.0,5.0,1053364.0,199949.0,1.0,BURGLARY
-73.72613057423109,40.726879447160115,2015.0,5.0,1060158.0,204217.0,1.0,BURGLARY
-73.8510948907673,40.673377243273286,2015.0,5.0,1025555.0,184641.0,1.0,BURGLARY
-73.84309549545866,40.67178561860028,2015.0,5.0,1027775.0,184065.0,1.0,BURGLARY
-73.91742758740592,40.74001824766835,2015.0,5.0,1007132.0,208896.0,1.0,BURGLARY
-73.82281201283048,40.75671767273526,2015.0,5.0,1033339.0,215019.0,1.0,BURGLARY
-73.81547930011851,40.78210878431451,2015.0,5.0,1035351.0,224274.0,1.0,BURGLARY
-73.8088689380928,40.78420322645397,2015.0,5.0,1037180.0,225041.0,1.0,BURGLARY
-73.90269702816923,40.86615438497979,2015.0,3.0,1011163.0,254856.0,1.0,BURGLARY
-73.82860241248578,40.76064868067305,2015.0,5.0,1031732.0,216448.0,1.0,BURGLARY
-73.83077246122039,40.763256654690935,2015.0,5.0,1031129.0,217397.0,1.0,BURGLARY
-73.8270265201704,40.75587595024034,2015.0,5.0,1032172.0,214710.0,1.0,BURGLARY
-73.82143398907708,40.76179882133712,2015.0,5.0,1033717.0,216871.0,1.0,BURGLARY
-73.87450200539644,40.73865375467137,2015.0,5.0,1019028.0,208413.0,1.0,BURGLARY
-73.84758311693487,40.75404129820156,2015.0,5.0,1026478.0,214031.0,1.0,BURGLARY
-73.72270658736893,40.75984410210962,2015.0,5.0,1061069.0,216230.0,1.0,BURGLARY
-73.77777171642171,40.7763578723124,2015.0,5.0,1045799.0,222203.0,1.0,BURGLARY
-73.84662962104557,40.72922744625701,2015.0,5.0,1026758.0,204991.0,2.0,BURGLARY
-73.85970629054668,40.70983590335674,2015.0,5.0,1023145.0,197920.0,1.0,BURGLARY
